,frame_id,timer_sec,type,node_id,robot,x,y,z,length,width,height,heading_ang,heading_rad
0,13,1608793387.868103,VEHICLE,900,False,2038.8946784819866,41615.01150857852,-4.567662598098149,4.325800855778656,1.974266254362596,0.0,0,0
1,14,1608793388.468849,VEHICLE,900,False,2041.271228182701,41618.14410164341,-4.336850452680067,4.249130471004826,2.013077036959383,0.0,52.814135098614585,0.9217805490639246
2,15,1608793389.067836,VEHICLE,900,False,2043.460914267329,41620.843229437225,-4.272785026652612,4.38622154003579,1.9628260377797695,0.0,50.94906895432113,0.8892290040785281
3,16,1608793389.568987,VEHICLE,900,False,2045.5840048623947,41622.95538000628,-4.26665331756468,4.359159209550258,2.0151424003984575,0.0,44.85199994525297,0.7828150751489807
4,17,1608793390.166578,VEHICLE,900,False,2047.9113257501194,41625.82367775892,-4.3183058318912675,4.29613491851189,2.068597436354047,0.0,50.94431669253601,0.8891460614634612
5,18,1608793390.66892,VEHICLE,900,False,2049.7915056090574,41627.96133321656,-4.147449466546793,4.325377414560664,2.0175943154093328,0.0,48.66668104740507,0.8493938202951411
6,19,1608793391.265066,VEHICLE,900,False,2051.9698983162075,41630.436663956236,-4.270415851607286,4.287066010015805,2.088465500736261,0.0,48.65089672069122,0.8491183318237739
7,20,1608793391.766796,VEHICLE,900,False,2053.5112592147825,41632.541338681585,-4.460252403633051,4.245964301009315,2.038643047416424,0.0,53.782775402721384,0.9386865116381073
8,21,1608793392.368185,VEHICLE,900,False,2055.8136937613795,41635.171361653825,-4.248853107856576,4.52450962841236,2.136098081196142,0.0,48.79971039619145,0.8517156204332473
9,22,1608793392.965071,VEHICLE,900,False,2057.902048648841,41637.728015352666,-4.2859463102597815,4.770693038354404,2.250695235962759,0.0,50.75697295583302,0.8858762964250047
10,23,1608793393.465085,VEHICLE,900,False,2059.676040646254,41639.72212162952,-4.251574881868237,4.729378468360741,2.19207705620799,0.0,48.34314621599109,0.8437470722420823
11,24,1608793393.967496,VEHICLE,900,False,2061.3956014545697,41641.744930212466,-4.143649889019523,4.7812355794345605,2.138485822820713,0.0,49.632610295443634,0.8662524660147269
12,25,1608793394.566183,VEHICLE,900,False,2063.3784189330777,41644.215076620036,-4.0400146503392556,4.627348348764214,2.0783512200138166,0.0,51.24555080057264,0.8944035884680086
13,26,1608793395.06929,VEHICLE,900,False,2065.2861782957702,41646.35143352589,-4.071624327465882,4.573890516149647,2.0674276388608677,0.0,48.23525596641532,0.8418640321561868
14,27,1608793395.6661,VEHICLE,900,False,2066.9867499466427,41648.050355440115,-4.281430195741677,4.641347764721031,2.1253178321239505,0.0,44.97219499379389,0.7849128744906142
15,28,1608793396.168308,VEHICLE,900,False,2068.553873531098,41649.498347346365,-4.258719576623087,4.77123971969792,2.1164328272382122,0.0,42.73733586884452,0.7459072244420083
16,29,1608793396.765341,VEHICLE,901,False,2041.006333004754,41615.59271053646,-4.235738421039299,4.24821397785375,1.9652149994108137,0.0,0,0
17,30,1608793397.267882,VEHICLE,901,False,2043.2599294337754,41618.42995074962,-4.125040782190688,4.182600053617119,1.9564197803907928,0.0,51.54017459003633,0.8995457436488525
18,31,1608793397.866239,VEHICLE,901,False,2045.787632267033,41621.59593165563,-4.099777035816249,4.361899358932793,2.1234568779872993,0.0,51.396314107069166,0.8970349045575664
